61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
60,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
60,60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
60,60,60,60,60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
82,82,82,82,83,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
122,122,122,122,123,83,44,44,44,44,44,44,44,44,44,44,44,44,44,44,61
122,122,122,122,122,103,64,64,81,82,82,82,82,82,82,82,82,82,82,82,82
